"removed","freqchal","pvi2","obama","cperhs","sexexp","book","author","state","antifamily","cmedin","cperba","days2000","occult","language","homosexuality","violence","booktitle","tag","date_challenged","year_challenged","month_challenged","challenge_n"
1,0,-1.7,0,1.93804213135068,0,1621,"Clavell, James","VA",0,11296,5.47627013630731,510,0,0,0,0,"Shogun","rmvd",2001-05-25,2001,5,1
1,0,-1.7,0,1.93804213135068,0,1657,"Guterson, David","VA",0,11296,5.47627013630731,510,0,0,0,0,"Snow Falling on Cedars","rmvd",2001-05-25,2001,5,1
1,0,-1.7,0,1.93804213135068,0,1674,"Gaarder, Iostein","VA",0,11296,5.47627013630731,510,0,0,0,0,"Sophie's World","rmvd",2001-05-25,2001,5,1
1,0,-1.7,0,1.93804213135068,0,1681,NA,"VA",0,11296,5.47627013630731,510,0,0,0,0,"Source, The","rmvd",2001-05-25,2001,5,1
1,0,-1.7,0,1.93804213135068,0,1707,"Heigi, Ursula","VA",0,11296,5.47627013630731,510,0,0,0,0,"Stones From the River","rmvd",2001-05-25,2001,5,1
1,0,-1.7,0,1.93804213135068,0,1792,"O'Brien, Tim","VA",0,11296,5.47627013630731,510,0,0,0,0,"Things They Carried, The","rmvd",2001-05-25,2001,5,1
0,0,-1.7,1,1.93804213135068,0,995,"French, Tana","VA",0,11296,5.47627013630731,3758,0,1,0,0,"In the Woods","not_rmvd",2010-04-16,2010,4,1
0,0,-1.7,1,1.93804213135068,0,1545,"Steig, William","VA",0,11296,5.47627013630731,3503,0,0,0,1,"Rotten Island","not_rmvd",2009-08-04,2009,8,1
0,1,-1.7,1,1.93804213135068,0,143,"Parnell, Peter and Justin Richardson","VA",0,11296,5.47627013630731,3199,0,0,1,0,"And Tango Makes Three","not_rmvd",2008-10-04,2008,10,1
0,0,-1.7,0,1.93804213135068,1,1421,"Reese, Laura","VA",0,11296,5.47627013630731,3090,0,0,0,0,"Panic Snap","not_rmvd",2008-06-17,2008,6,1
0,0,-1.7,0,1.93804213135068,0,1926,"Curtis, Christopher Paul","VA",0,11296,5.47627013630731,901,0,1,0,0,"Watsons Go to Birmingham, The","not_rmvd",2002-06-20,2002,6,1
0,1,-1.7,0,1.93804213135068,0,868,"Rowling, J.K.","VA",0,11296,5.47627013630731,480,1,0,0,0,"Harry Potter (series)","not_rmvd",2001-04-25,2001,4,1
0,0,-1.7,0,1.93804213135068,0,510,"Duncan, Lois","VA",0,11296,5.47627013630731,180,0,0,0,0,"Daughters of Eve","not_rmvd",2000-06-29,2000,6,1
0,0,13.4,1,6.83804213135069,0,670,"Lukeman, Alan","VT",0,8467,5.37627013630731,3224,1,0,0,1,"Fangoria's 101 Best Horror Movies You've Never Seen:  A Celebration of the World's Most Unheralded Fright Flicks","not_rmvd",2008-10-29,2008,10,1
0,0,13.4,1,6.83804213135069,0,892,"Levine, Ellen","VT",0,8467,5.37627013630731,3681,0,0,0,0,"Henry's Freedom Box","not_rmvd",2010-01-29,2010,1,1
0,0,13.4,1,6.83804213135069,1,264,"Grandits, John","VT",0,8467,5.37627013630731,3279,0,0,0,0,"Blue Lipstick:  Concrete Poems","not_rmvd",2008-12-23,2008,12,1
0,0,13.4,1,6.83804213135069,1,773,"Ha, Thu Huong","VT",0,8467,5.37627013630731,3224,0,0,0,0,"Hail Caesar","not_rmvd",2008-10-29,2008,10,1
0,0,13.4,1,6.83804213135069,0,1860,"Hawthorne, Nathaniel","VT",0,8467,5.37627013630731,3224,0,1,0,0,"Twice Told Tales","not_rmvd",2008-10-29,2008,10,1
0,0,13.4,1,6.83804213135069,1,383,"Hernandez, Gilbert","VT",0,8467,5.37627013630731,3213,0,0,0,0,"Chance in Hell","not_rmvd",2008-10-18,2008,10,1
0,0,13.4,1,6.83804213135069,0,1887,"Miller, Neil Z.","VT",0,8467,5.37627013630731,3681,0,0,0,0,"Vaccines:  Are They Really Safe and Effective? A Parents Guide to Childhood Shots","not_rmvd",2010-01-29,2010,1,1
0,1,13.4,1,6.83804213135069,0,1025,"Harris, Robie","VT",0,8467,5.37627013630731,3279,0,0,0,0,"It's Perfectly Normal","not_rmvd",2008-12-23,2008,12,1
0,1,13.4,1,6.83804213135069,1,1849,"Myracle, Lauren","VT",0,8467,5.37627013630731,3279,0,0,0,0,"TTYL","not_rmvd",2008-12-23,2008,12,1
0,0,13.4,0,6.83804213135069,0,992,"Spiegelman, Art","VT",0,8467,5.37627013630731,2400,0,0,0,0,"In the Shadow of No Towers","not_rmvd",2006-07-28,2006,7,1
0,0,13.4,0,6.83804213135069,0,2037,NA,"VT",0,8467,5.37627013630731,1314,0,0,0,1,"World of Wrestling (series)","not_rmvd",2003-08-07,2003,8,1
0,0,13.4,0,6.83804213135069,0,1959,"Madaras, Lynda","VT",0,8467,5.37627013630731,1115,0,0,0,0,"What's Happening to My Body?: Book for Girls","not_rmvd",2003-01-20,2003,1,1
0,0,13.4,0,6.83804213135069,0,1785,"Larson, Gary","VT",0,8467,5.37627013630731,245,0,0,0,0,"There's a Hair in My Dirt","not_rmvd",2000-09-02,2000,9,1
0,0,5,0,7.53804213135068,0,135,"Haddix, Margaret Peterson","WA",1,9907.5,3.67627013630731,1347,0,0,0,0,"Among the Betrayed","not_rmvd",2003-09-09,2003,9,1
0,0,5,0,7.53804213135068,1,1689,"Eleveld, Mark (editor)","WA",0,9907.5,3.67627013630731,2699,0,0,0,1,"Spoken Word Revolution, The","not_rmvd",2007-05-23,2007,5,1
1,0,5,0,7.53804213135068,0,159,"Byam, Michelle","WA",1,9907.5,3.67627013630731,315,0,0,0,1,"Arms and Armor","rmvd",2000-11-11,2000,11,1
1,0,5,0,7.53804213135068,0,754,"Hartinger, Brent","WA",0,9907.5,3.67627013630731,2121,0,0,1,0,"Geography Club","rmvd",2005-10-22,2005,10,1
0,1,5,0,7.53804213135068,1,1671,"Morrison, Toni","WA",0,9907.5,3.67627013630731,360,0,1,0,0,"Song of Solomon","not_rmvd",2000-12-26,2000,12,1
1,0,5,0,7.53804213135068,0,663,"Myers, Walter Dean","WA",0,9907.5,3.67627013630731,1082,0,1,0,0,"Fallen Angels","rmvd",2002-12-18,2002,12,1
0,0,5,0,7.53804213135068,0,677,"Briggs, Raymond","WA",0,9907.5,3.67627013630731,1924,0,0,0,0,"Father Christmas","not_rmvd",2005-04-08,2005,4,1
0,0,5,0,7.53804213135068,1,1657,"Guterson, David","WA",0,9907.5,3.67627013630731,1274,0,0,0,0,"Snow Falling on Cedars","not_rmvd",2003-06-28,2003,6,1
0,0,5,0,7.53804213135068,0,1056,"Walker, Margaret","WA",0,9907.5,3.67627013630731,480,0,1,0,0,"Jubilee","not_rmvd",2001-04-25,2001,4,1
1,0,2.4,0,5.53804213135068,1,1177,"Conroy, Pat","WI",0,4234.5,-1.62372986369269,1050,0,1,0,1,"Lords of Discipline, The","rmvd",2002-11-16,2002,11,1
0,0,2.4,1,5.53804213135068,1,487,"Jenkis, A.M.","WI",0,4234.5,-1.62372986369269,3609,0,0,0,0,"Damage","not_rmvd",2009-11-18,2009,11,1
1,1,2.4,0,5.53804213135068,0,171,"Crutcher, Chris","WI",0,4234.5,-1.62372986369269,2474,0,1,1,0,"Athletic Shorts","rmvd",2006-10-10,2006,10,1
0,0,2.4,1,5.53804213135068,1,1766,"Marcovitz, Hal","WI",0,4234.5,-1.62372986369269,3731,0,0,0,0,"Teens & Sex","not_rmvd",2010-03-20,2010,3,1
0,0,2.4,1,5.53804213135068,1,560,"Pardes, Bronwen","WI",0,4234.5,-1.62372986369269,3731,0,0,0,0,"Doing It Right:  Making Smart, Safe, and Satisfying Choices About Sex","not_rmvd",2010-03-20,2010,3,1
0,0,2.4,0,5.53804213135068,0,361,"Hyland, M.J.","WI",0,4234.5,-1.62372986369269,2759,0,0,0,1,"Carry Me Down","not_rmvd",2007-07-22,2007,7,1
1,1,2.4,0,5.53804213135068,0,745,"Steinbeck, John","WI",0,4234.5,-1.62372986369269,1290,0,1,0,0,"Grapes of Wrath, The","rmvd",2003-07-14,2003,7,1
0,1,2.4,1,5.53804213135068,1,1849,"Myracle, Lauren","WI",0,4234.5,-1.62372986369269,3343,0,0,0,0,"TTYL","not_rmvd",2009-02-25,2009,2,1
0,1,2.4,0,5.53804213135068,0,1025,"Harris, Robie","WI",0,4234.5,-1.62372986369269,630,0,0,0,0,"It's Perfectly Normal","not_rmvd",2001-09-22,2001,9,1
0,1,2.4,0,5.53804213135068,0,868,"Rowling, J.K.","WI",0,4234.5,-1.62372986369269,273,1,0,0,0,"Harry Potter (series)","not_rmvd",2000-09-30,2000,9,1
0,0,-7.9,0,-4.36195786864931,1,40,"Irving, John","WV",0,-7290,-9.22372986369269,180,0,1,0,0,"A Prayer for Owen Meany","not_rmvd",2000-06-29,2000,6,1
0,1,-7.9,0,-4.36195786864931,0,143,"Parnell, Peter and Justin Richardson","WV",0,-7290,-9.22372986369269,2493,0,0,1,0,"And Tango Makes Three","not_rmvd",2006-10-29,2006,10,1
0,0,-7.9,0,-4.36195786864931,1,721,"Abelove, Joan","WV",0,-7290,-9.22372986369269,169,0,0,0,0,"Go and Come Back","not_rmvd",2000-06-18,2000,6,1
1,0,-19.7,0,8.33804213135069,0,1964,"Lester, Julius","WY",0,4081.5,-2.12372986369269,841,0,0,0,1,"When Dad Killed Mom","rmvd",2002-04-21,2002,4,1
0,0,-19.7,1,8.33804213135069,0,755,"Morris, Dr. John D.","WY",0,4081.5,-2.12372986369269,3777,0,0,0,0,"Geology Book, The","not_rmvd",2010-05-05,2010,5,1
0,1,-19.7,1,8.33804213135069,0,143,"Parnell, Peter and Justin Richardson","WY",0,4081.5,-2.12372986369269,3521,0,0,1,0,"And Tango Makes Three","not_rmvd",2009-08-22,2009,8,1
0,0,-19.7,0,8.33804213135069,1,505,"Koontz, Dean","WY",0,4081.5,-2.12372986369269,2893,0,0,0,0,"Darkest Night of the Year","not_rmvd",2007-12-03,2007,12,1
